id,search_criteria,address,listingUrl,price,beds,baths,area,coord,zestimate,priceReduction,brokerName,crawl_url_result,days_on_market,page_views,listing_agent,year_built,hoa_fees,property_tax,school_ratings,neighborhood_desc,broker,city,state,zip_code
174,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,488 Midland Ave Staten Island NY 10306,https://www.zillow.com/homedetails/488MidlandAveStatenIslandNY10306/32332710_zpid/,725000 ,4,3,1576.0,40.57391474.09662,726200.0,,Listing by: Momentum Real Estate LLC,"{""days_on_market"":""1 day""""page_views"":""1216""""listing_agent"":""Momentum Real Estate LLC MeiJuan Lin""""year_built"":""1930""""hoa_fees"":""""""property_tax"":""4354""""school_ratings"":""6/10 6/10 4/10""""neighborhood_desc"":""Discover the perfect investment or multigenerational living opportunity in the heart of New Dorp Staten Island! This fully detached twofamily home boasts a functional layout with a 2bedroom unit over another 2bedroom unit each offering its own full bathroom. The main unit elevates convenience with an additional half bathroom providing extra comfort. The property includes a fully detached garage with space for at least two cars ensuring ample parking or storage. What truly sets this home apart is its prime location. Situated just steps from public transportation a variety of shops popular restaurants and supermarkets you'll have everything you need within walking distance. Plus enjoy a short trip to Midland Beach for those summer getaways or weekend relaxation. Whether you're looking for an income generating property or a comfortable residence this home offers the best of Staten Island living!""}",1.0,1216.0,Momentum Real Estate LLC MeiJuan Lin,1930.0,,4354.0,6 6 4,Discover the perfect investment or multigenerational living opportunity in the heart of New Dorp Staten Island! This fully detached twofamily home boasts a functional layout with a 2bedroom unit over another 2bedroom unit each offering its own full bathroom. The main unit elevates convenience with an additional half bathroom providing extra comfort. The property includes a fully detached garage with space for at least two cars ensuring ample parking or storage. What truly sets this home apart is its prime location. Situated just steps from public transportation a variety of shops popular restaurants and supermarkets you'll have everything you need within walking distance. Plus enjoy a short trip to Midland Beach for those summer getaways or weekend relaxation. Whether you're looking for an income generating property or a comfortable residence this home offers the best of Staten Island living!,Moreno-Brown,Staten Island,NY,10306
175,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,155 John Street Staten Island NY 10302,https://www.zillow.com/homedetails/155JohnStStatenIslandNY10302/32298074_zpid/,650000 ,4,2,2000.0,40.63501774.14342,673300.0,,Listing by: The Agency Northshore NY,"{""days_on_market"":""1 day""""page_views"":""474""""listing_agent"":""The Agency Northshore NY Diana Spampinato""""year_built"":""1930""""hoa_fees"":""""""property_tax"":""5536""""school_ratings"":""6/10 6/10 3/10""""neighborhood_desc"":""Charming duplex located in Elm Park Staten Island zoned as R32. Close proximity to schools convenience stores restaurants and public transportation. This home has incredible potential with a little TLC! This property features 2 spacious units perfect for large groups or rental income. There is even more potential here with a walkout full basement. Large 50 x 135 lot with a private backyard. A unique feature of this property is a possible 2nd lot which is still being verified. Great investment opportunity and perfect for first time homebuyers!""}",1.0,474.0,The Agency Northshore NY Diana Spampinato,1930.0,,5536.0,6 6 3,Charming duplex located in Elm Park Staten Island zoned as R32. Close proximity to schools convenience stores restaurants and public transportation. This home has incredible potential with a little TLC! This property features 2 spacious units perfect for large groups or rental income. There is even more potential here with a walkout full basement. Large 50 x 135 lot with a private backyard. A unique feature of this property is a possible 2nd lot which is still being verified. Great investment opportunity and perfect for first time homebuyers!,Barnett and Sons,Staten Island,NY,10302
176,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,225 Bement Ave Staten Island NY 10310,https://www.zillow.com/homedetails/225BementAveStatenIslandNY10310/32275298_zpid/,799000 ,4,3,1344.0,40.6368774.11234,781600.0,,Listing by: DiTommaso Real Estate,"{""days_on_market"":""12""""page_views"":""4320""""listing_agent"":""DiTommaso Real Estate C. Michel Scibetta  Nicolo""""year_built"":""1915""""hoa_fees"":""""""property_tax"":""5510""""school_ratings"":""5/10 4/10 4/10""""neighborhood_desc"":""Move right into this spacious and inviting contemporary home perfectly situated on a generous 50x120 lot. This stunning property offers the ideal balance of privacy and convenience with easy access to all the amenities you need including stores and effortless commuting to Brooklyn and Manhattan. Designed for modern living this energyefficient home features 7 Mitsubishi Hyper Heat/AC units ensuring yearround comfort. The expansive backyard serves as your personal oasis鈥攑erfect for entertaining or simply unwinding. In addition to many upgrades the exterior includes new driveway and fence adding to the home's appeal. This is more than just a house鈥攊t's a place where you can grow entertain and create lasting memories. All that's left to do is move in and make it your own.""}",12.0,4320.0,DiTommaso Real Estate C. Michel Scibetta  Nicolo,1915.0,,5510.0,5 4 4,Move right into this spacious and inviting contemporary home perfectly situated on a generous 50x120 lot. This stunning property offers the ideal balance of privacy and convenience with easy access to all the amenities you need including stores and effortless commuting to Brooklyn and Manhattan. Designed for modern living this energyefficient home features 7 Mitsubishi Hyper Heat/AC units ensuring yearround comfort. The expansive backyard serves as your personal oasis鈥攑erfect for entertaining or simply unwinding. In addition to many upgrades the exterior includes new driveway and fence adding to the home's appeal. This is more than just a house鈥攊t's a place where you can grow entertain and create lasting memories. All that's left to do is move in and make it your own.,Raymond LLC,Staten Island,NY,10310
177,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,8526 115th Street Richmond Hill North NY 11418,https://www.zillow.com/homedetails/8526115thStJamaicaNY11418/32116680_zpid/,799000 ,4,4,1560.0,40.70114573.83556,803900.0,,Listing by: Exit Realty First Choice,"{""days_on_market"":""4""""page_views"":""929""""listing_agent"":""Ben Moshe Osadon Exit Realty First Choice""""year_built"":""1920""""hoa_fees"":""""""property_tax"":""6720""""school_ratings"":""5/10 4/10 NA""""neighborhood_desc"":""Welcome to 8526 115th St a beautifully preserved 1920 colonialstyle home located in the heart of North Richmond Hill Queens. This charming singlefamily residence boasts original woodwork throughout preserving its historic character. Step into this inviting home featuring 4 spacious bedrooms and 4 full modern bathrooms spread across 2.5 stories and 1560 square feet of living space. The home sits on a 2500 squarefoot lot with a layout ideal for both family living and entertaining. Conveniently located near public transportation schools and the delightful Forest Park this property provides the perfect balance of suburban tranquility and city accessibility. Don't miss the opportunity to own a piece of historic Queens!""}",4.0,929.0,Ben Moshe Osadon Exit Realty First Choice,1920.0,,6720.0,5 4 NA,Welcome to 8526 115th St a beautifully preserved 1920 colonialstyle home located in the heart of North Richmond Hill Queens. This charming singlefamily residence boasts original woodwork throughout preserving its historic character. Step into this inviting home featuring 4 spacious bedrooms and 4 full modern bathrooms spread across 2.5 stories and 1560 square feet of living space. The home sits on a 2500 squarefoot lot with a layout ideal for both family living and entertaining. Conveniently located near public transportation schools and the delightful Forest Park this property provides the perfect balance of suburban tranquility and city accessibility. Don't miss the opportunity to own a piece of historic Queens!,Morrow-Reed,Richmond Hill North,NY,11418
178,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,91 El Camino Loop Staten Island NY 10309,https://www.zillow.com/homedetails/91ElCaminoLoopStatenIslandNY10309/112113355_zpid/,935000 ,4,4,1746.0,40.53679374.21384,938800.0,,Listing by: Homes R Us Realty of NY Inc.,"{""days_on_market"":""1 day""""page_views"":""605""""listing_agent"":""Alina Finkelshteyn Homes R Us Realty of NY Inc.""""year_built"":""2013""""hoa_fees"":""""""property_tax"":""7472""""school_ratings"":""8/10 8/10 5/10""""neighborhood_desc"":""Maguire Woods is a remarkable community with a gardenlike setting and fantastic amenities such as a swimming pool tennis court and clubhouse. The neighborhood is known for its quiet culdesac streets and countrylike atmosphere and offers easy access to schools shopping public transportation and Bloomingdale Park.""}",1.0,605.0,Alina Finkelshteyn Homes R Us Realty of NY Inc.,2013.0,,7472.0,8 8 5,Maguire Woods is a remarkable community with a gardenlike setting and fantastic amenities such as a swimming pool tennis court and clubhouse. The neighborhood is known for its quiet culdesac streets and countrylike atmosphere and offers easy access to schools shopping public transportation and Bloomingdale Park.,Curtis-Alvarado,Staten Island,NY,10309
179,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,72 Carpenter Ave Staten Island NY 10314,https://www.zillow.com/homedetails/72CarpenterAveStatenIslandNY10314/32308804_zpid/,839900 ,5,2,2516.0,40.59486874.15723,836500.0,,Listing by: DiTommaso Real Estate,"{""days_on_market"":""1 day""""page_views"":""988""""listing_agent"":""Dawn M Eugenio DiTommaso Real Estate""""year_built"":""1975""""hoa_fees"":""""""property_tax"":""6492""""school_ratings"":""""""neighborhood_desc"":""Charming twofamily detached home located on a peaceful treelined street. This property offers easy access to shopping dining and public transportation making it a convenient and desirable location.""}",1.0,988.0,Dawn M Eugenio DiTommaso Real Estate,1975.0,,6492.0,,Charming twofamily detached home located on a peaceful treelined street. This property offers easy access to shopping dining and public transportation making it a convenient and desirable location.,Copeland Ltd,Staten Island,NY,10314
180,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,4152 Edson Avenue Bronx NY 10466,https://www.zillow.com/homedetails/4152EdsonAveBronxNY10466/29837465_zpid/,675000 ,4,2,,40.89421573.84481,627400.0,,Listing by: Listed New York Elite Inc,"{""days_on_market"":""1 day""""page_views"":""564""""listing_agent"":""Kimesha Harris Listed New York Elite Inc""""year_built"":""1940""""hoa_fees"":""""""property_tax"":""4819""""school_ratings"":""4/10 6/10 3/10""""neighborhood_desc"":""Welcome to 4152 Edson Avenue located in a desirable neighborhood of the Bronx. This property boasts two units perfect for homeowners looking to build their real estate portfolio. The first unit features 2 bedrooms 1 bathroom eat in kitchen and living room perfect for entertaining. The second unit mirrors the first and features 2 bedrooms 1 bathroom and a balcony. Enjoy the convenience of your own driveway with garage. With direct access to the backyard it's the perfect space for grilling gardening and outdoor entertaining. You'll enjoy the convenience of being close to public transportation shopping and dining options. This is an excellent opportunity to own a home in a prime location.""}",1.0,564.0,Kimesha Harris Listed New York Elite Inc,1940.0,,4819.0,4 6 3,Welcome to 4152 Edson Avenue located in a desirable neighborhood of the Bronx. This property boasts two units perfect for homeowners looking to build their real estate portfolio. The first unit features 2 bedrooms 1 bathroom eat in kitchen and living room perfect for entertaining. The second unit mirrors the first and features 2 bedrooms 1 bathroom and a balcony. Enjoy the convenience of your own driveway with garage. With direct access to the backyard it's the perfect space for grilling gardening and outdoor entertaining. You'll enjoy the convenience of being close to public transportation shopping and dining options. This is an excellent opportunity to own a home in a prime location.,Villanueva Hernandez and Mckay,Bronx,NY,10466
181,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,24 Harris Ln Staten Island NY 10309,https://www.zillow.com/homedetails/24HarrisLnStatenIslandNY10309/440496714_zpid/,948000 ,4,4,2686.0,40.54294674.21918,,,Listing by: Century 21 Awaye Realty,"{""days_on_market"":""1 day""""page_views"":""459""""listing_agent"":""Arlene Waye Century 21 Awaye Realty 7184880800""""year_built"":""2024""""hoa_fees"":""""""property_tax"":""""""school_ratings"":""""""neighborhood_desc"":""Builder's Special  New Construction! Welcome to your new home in the heart of Rossville! This brandnew 2story semidetached home is part of an exclusive community of just 12 newly developed residences. Designed with modern elegance and luxurious features this home is ideal for anyone seeking both style and convenience.""}",1.0,459.0,Arlene Waye Century 21 Awaye Realty 7184880800,2024.0,,,,Builder's Special  New Construction! Welcome to your new home in the heart of Rossville! This brandnew 2story semidetached home is part of an exclusive community of just 12 newly developed residences. Designed with modern elegance and luxurious features this home is ideal for anyone seeking both style and convenience.,Wall-Brewer,Staten Island,NY,10309
182,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,3131 Sands Place Bronx NY 10461,https://www.zillow.com/homedetails/3131SandsPlBronxNY10461/29816821_zpid/,899000 ,5,3,3150.0,40.85111673.82878,,,Listing by: Real Broker NY LLC,"{""days_on_market"":""2 days""""page_views"":""1183""""listing_agent"":""Real Broker NY LLC Luis Moran Edwin Moran""""year_built"":""1935""""hoa_fees"":""""""property_tax"":""7213""""school_ratings"":""7/10 4/10 4/10""""neighborhood_desc"":""Located in a desirable wellconnected neighborhood this property features a studio apartment perfect for rental income or inlaw accommodations. The detached brick garage provides secure parking and extra storage. Key highlights include: Proximity to transportation making commutes a breeze with easy access to major highways and public transit options. Spacious layout ideal for growing families or those seeking additional rental income. Neighborhood amenities like shopping centers parks and local schools all just a short walk away.""}",2.0,1183.0,Real Broker NY LLC Luis Moran Edwin Moran,1935.0,,7213.0,7 4 4,Located in a desirable wellconnected neighborhood this property features a studio apartment perfect for rental income or inlaw accommodations. The detached brick garage provides secure parking and extra storage. Key highlights include: Proximity to transportation making commutes a breeze with easy access to major highways and public transit options. Spacious layout ideal for growing families or those seeking additional rental income. Neighborhood amenities like shopping centers parks and local schools all just a short walk away.,Jimenez and Sons,Bronx,NY,10461
183,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,1338 E 224th Street UNIT 3 Bronx NY 10466,https://www.zillow.com/homedetails/1338E224thStFLOOR3BronxNY10466/440501032_zpid/,856000 ,7,3,2968.0,40.88025773.84272,,,Listing by: Progress Realty Inc.,"{""days_on_market"":""1 day""""page_views"":""566""""listing_agent"":""Johanna R Perez""""year_built"":""1975""""hoa_fees"":""""""property_tax"":""8500""""school_ratings"":""3/10 6/10 3/10""""neighborhood_desc"":""Welcome to this exceptional 3family residence a rare gem in the heart of our thriving community. Perfect for both investors seeking a lucrative opportunity and owner occupiers desiring versatile living arrangements this property offers unparalleled value and potential.""}",1.0,566.0,Johanna R Perez,1975.0,,8500.0,3 6 3,Welcome to this exceptional 3family residence a rare gem in the heart of our thriving community. Perfect for both investors seeking a lucrative opportunity and owner occupiers desiring versatile living arrangements this property offers unparalleled value and potential.,Dunn-Murphy,Bronx,NY,10466
184,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,84 Kenilworth Staten Island NY 10312,https://www.zillow.com/homedetails/84KenilworthAveStatenIslandNY10312/32359871_zpid/,724999 ,4,2,1540.0,40.5637574.18333,754600.0,,Listing by: Signature Premier Properties,"{""days_on_market"":""1 day""""page_views"":""1006""""listing_agent"":""Nicholas Santillo Signature Premier Properties""""year_built"":""1995""""hoa_fees"":""""""property_tax"":""6018""""school_ratings"":""7/10 8/10 5/10""""neighborhood_desc"":""""}",1.0,1006.0,Nicholas Santillo Signature Premier Properties,1995.0,,6018.0,7 8 5,,Miranda and Sons,Staten Island,NY,10312
185,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,185 Thornycroft Ave Staten Island NY 10312,https://www.zillow.com/homedetails/185ThornycroftAveStatenIslandNY10312/32348626_zpid/,899000 ,4,3,1944.0,40.53742674.154045,907700.0,,Listing by: Robert DeFalco Realty Inc.,"{""days_on_market"":""2""""page_views"":""1479""""listing_agent"":""Nancy Pezzolla""""year_built"":""1970""""hoa_fees"":""""""property_tax"":""7844""""school_ratings"":""8/10 9/10 5/10""""neighborhood_desc"":""A great place to call home! One of a kind layout! Huge entry tremendous rooms great for entertaining! Hardwood floors throughout  Living room with cathedral ceilings family room with bay window and recessed lights dining room with sliders to yard kitchen with door to side yard fully tiled powder room and door to garage all on main level; second level boasts four king size bedrooms (2 with walk in closets) and full bath; full finished basement with 3/4 bath and side entrance; yard is perfect for get togethers  full concrete in back and both sides  come see for yourself as this home will not last!""}",2.0,1479.0,Nancy Pezzolla,1970.0,,7844.0,8 9 5,A great place to call home! One of a kind layout! Huge entry tremendous rooms great for entertaining! Hardwood floors throughout  Living room with cathedral ceilings family room with bay window and recessed lights dining room with sliders to yard kitchen with door to side yard fully tiled powder room and door to garage all on main level; second level boasts four king size bedrooms (2 with walk in closets) and full bath; full finished basement with 3/4 bath and side entrance; yard is perfect for get togethers  full concrete in back and both sides  come see for yourself as this home will not last!,Smith and Sons,Staten Island,NY,10312
186,https://www.zillow.com/newyorkny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A74.33201241886435%2C%22east%22%3A73.66047311222373%2C%22south%22%3A40.474553215505416%2C%22north%22%3A40.920694427263776%7D%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3A500000%2C%22max%22%3A1000000%7D%2C%22mp%22%3A%7B%22min%22%3A2303%2C%22max%22%3A4607%7D%2C%22beds%22%3A%7B%22min%22%3A4%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%7D,5747 64th Street Maspeth NY 11378,https://www.zillow.com/homedetails/574764thStFlushingNY11378/31987983_zpid/,849000 ,5,2,,40.72141373.90085,994000.0,,Listing by: Realty Executives Today,"{""days_on_market"":""3 days""""page_views"":""1313""""listing_agent"":""Martin A Dabao 9179685619""""year_built"":""1935""""hoa_fees"":""""""property_tax"":""6563""""school_ratings"":""5/10 6/10 4/10""""neighborhood_desc"":""Twofamily home in a convenient Maspeth location! Close to shopping schools and public transportation this is an excellent investment opportunity.""}",3.0,1313.0,Martin A Dabao 9179685619,1935.0,,6563.0,5 6 4,Twofamily home in a convenient Maspeth location! Close to shopping schools and public transportation this is an excellent investment opportunity.,Rangel-Cardenas,Maspeth,NY,11378
